x,y,z,figure_type,figure_id
0.2949999999999998,0.025041849536798146,0.0,POLYLINE,0
0.2949999999999999,0.02644936935392192,0.0,POLYLINE,0
0.2949999999999999,0.027865976752283757,0.0,POLYLINE,0
0.29499999999999993,0.029288050738780103,0.0,POLYLINE,0
0.29499999999999993,0.030711949261219874,0.0,POLYLINE,0
0.295,0.03213402324771622,0.0,POLYLINE,0
0.29500000000000004,0.03355063064607805,0.0,POLYLINE,0
0.29500000000000004,0.03495815046320182,0.0,POLYLINE,0
0.29500000000000004,0.03635299680446316,0.0,POLYLINE,0
0.2950000000000001,0.037731632913108645,0.0,POLYLINE,0
0.2950000000000001,0.0390905852096473,0.0,POLYLINE,0
0.2950000000000002,0.0404264573312424,0.0,POLYLINE,0
0.2950000000000002,0.04173594417110321,0.0,POLYLINE,0
0.2950000000000002,0.043015845917876515,0.0,POLYLINE,0
0.29500000000000026,0.044263082095038285,0.0,POLYLINE,0
0.29500000000000026,0.04547470560028557,0.0,POLYLINE,0
0.2950000000000003,0.046647916744928006,0.0,POLYLINE,0
0.2950000000000004,0.04778007729327934,0.0,POLYLINE,0
0.2950000000000004,0.04886872450204964,0.0,POLYLINE,0
0.29500000000000043,0.049911585159736246,0.0,POLYLINE,0
0.2950000000000005,0.050906589626016116,0.0,POLYLINE,0
0.2950000000000005,0.05185188587113701,0.0,POLYLINE,0
0.2950000000000005,0.052745853515309596,0.0,POLYLINE,0
0.2950000000000005,0.0535871178680986,0.0,POLYLINE,0
0.2950000000000005,0.054374563967814996,0.0,POLYLINE,0
0.29500000000000054,0.05510735062090749,0.0,POLYLINE,0
0.29500000000000054,0.055784924441354036,0.0,POLYLINE,0
0.29500000000000054,0.05640703389005382,0.0,POLYLINE,0
0.29500000000000054,0.05697374331421862,0.0,POLYLINE,0
0.2950000000000006,0.05748544698676486,0.0,POLYLINE,0
0.2950000000000006,0.05794288314570473,0.0,POLYLINE,0
0.2950000000000006,0.05834714803353852,0.0,POLYLINE,0
0.29500000000000065,0.05869970993664575,0.0,POLYLINE,0
0.2950000000000006,0.059002423224677525,0.0,POLYLINE,0
0.29500000000000065,0.05925754238994699,0.0,POLYLINE,0
0.29500000000000065,0.059467736086822376,0.0,POLYLINE,0
0.29500000000000065,0.059636101171117895,0.0,POLYLINE,0
0.29500000000000065,0.05976617673948589,0.0,POLYLINE,0
0.29500000000000065,0.05986195816880763,0.0,POLYLINE,0
0.2950000000000006,0.059927911155586155,0.0,POLYLINE,0
0.29500000000000065,0.0599689857553371,0.0,POLYLINE,0
0.29500000000000065,0.05999063042198077,0.0,POLYLINE,0
0.2950000000000006,0.05999880604723362,0.0,POLYLINE,0
0.29500000000000065,0.05999999999999994,0.0,POLYLINE,0
0.2949999999999992,-1.78e-17,0,POLYLINE,0
0.29500000000000065,0.05999999999999999,0.0,POLYLINE,0
0.2950015919370225,0.05999999999999999,0.0,POLYLINE,0
0.29501249277069297,0.05999999999999999,0.0,POLYLINE,0
0.2950413523262178,0.05999999999999999,0.0,POLYLINE,0
0.29509611845921907,0.05999999999999999,0.0,POLYLINE,0
0.29518405577492374,0.059999999999999984,0.0,POLYLINE,0
0.29531176434735285,0.059999999999999984,0.0,POLYLINE,0
0.29548519843851,0.05999999999999998,0.0,POLYLINE,0
0.2957096852175708,0.05999999999999997,0.0,POLYLINE,0
0.29598994348007135,0.05999999999999997,0.0,POLYLINE,0
0.2963301023670974,0.059999999999999956,0.0,POLYLINE,0
0.29673372008447285,0.059999999999999956,0.0,POLYLINE,0
0.2972038026219493,0.059999999999999935,0.0,POLYLINE,0
0.2977428224723943,0.05999999999999993,0.0,POLYLINE,0
0.29835273735098083,0.059999999999999915,0.0,POLYLINE,0
0.2990350089143758,0.059999999999999894,0.0,POLYLINE,0
0.29979062147992885,0.05999999999999987,0.0,POLYLINE,0
0.30062010074486195,0.05999999999999985,0.0,POLYLINE,0
0.30152353250545727,0.05999999999999983,0.0,POLYLINE,0
0.3025005813762473,0.05999999999999981,0.0,POLYLINE,0
0.3035505095092025,0.05999999999999978,0.0,POLYLINE,0
0.3046721953129212,0.05999999999999976,0.0,POLYLINE,0
0.30586415217181795,0.05999999999999973,0.0,POLYLINE,0
0.30712454716531246,0.059999999999999706,0.0,POLYLINE,0
0.3084512197870189,0.059999999999999665,0.0,POLYLINE,0
0.3098417006639344,0.05999999999999964,0.0,POLYLINE,0
0.31129323027562816,0.0599999999999996,0.0,POLYLINE,0
0.31280277767342995,0.05999999999999956,0.0,POLYLINE,0
0.3143670591996198,0.05999999999999953,0.0,POLYLINE,0
0.3159825572066162,0.059999999999999484,0.0,POLYLINE,0
0.3176455387761653,0.05999999999999944,0.0,POLYLINE,0
0.31935207443852964,0.059999999999999415,0.0,POLYLINE,0
0.3210980568916775,0.059999999999999366,0.0,POLYLINE,0
0.3228792197204709,0.059999999999999325,0.0,POLYLINE,0
0.3246911561158557,0.059999999999999276,0.0,POLYLINE,0
0.32652933759404973,0.059999999999999235,0.0,POLYLINE,0
0.3283891327157315,0.059999999999999186,0.0,POLYLINE,0
0.33026582580522995,0.059999999999999144,0.0,POLYLINE,0
0.3321546356697123,0.059999999999999096,0.0,POLYLINE,0
0.3340507343183741,0.059999999999999054,0.0,POLYLINE,0
0.3359492656816272,0.059999999999999006,0.0,POLYLINE,0
0.33784536433028894,0.05999999999999896,0.0,POLYLINE,0
0.33973417419477137,0.059999999999998915,0.0,POLYLINE,0
0.34161086728426976,0.059999999999998874,0.0,POLYLINE,0
0.3434706624059516,0.059999999999998825,0.0,POLYLINE,0
0.3453088438841455,0.05999999999999878,0.0,POLYLINE,0
0.3471207802795304,0.05999999999999874,0.0,POLYLINE,0
0.34890194310832384,0.0599999999999987,0.0,POLYLINE,0
0.3506479255614716,0.05999999999999865,0.0,POLYLINE,0
0.35235446122383607,0.05999999999999861,0.0,POLYLINE,0
0.3540174427933851,0.059999999999998575,0.0,POLYLINE,0
0.35563294080038144,0.05999999999999854,0.0,POLYLINE,0
0.35719722232657136,0.0599999999999985,0.0,POLYLINE,0
0.3587067697243731,0.059999999999998464,0.0,POLYLINE,0
0.3601582993360669,0.05999999999999842,0.0,POLYLINE,0
0.3615487802129824,0.05999999999999839,0.0,POLYLINE,0
0.3628754528346888,0.05999999999999836,0.0,POLYLINE,0
0.3641358478281833,0.05999999999999833,0.0,POLYLINE,0
0.3653278046870801,0.0599999999999983,0.0,POLYLINE,0
0.36644949049079867,0.05999999999999828,0.0,POLYLINE,0
0.367499418623754,0.05999999999999825,0.0,POLYLINE,0
0.368476467494544,0.05999999999999823,0.0,POLYLINE,0
0.36937989925513937,0.0599999999999982,0.0,POLYLINE,0
0.3702093785200724,0.05999999999999818,0.0,POLYLINE,0
0.3709649910856254,0.059999999999998166,0.0,POLYLINE,0
0.37164726264902037,0.059999999999998145,0.0,POLYLINE,0
0.37225717752760695,0.05999999999999814,0.0,POLYLINE,0
0.37279619737805203,0.059999999999998124,0.0,POLYLINE,0
0.3732662799155284,0.05999999999999811,0.0,POLYLINE,0
0.3736698976329039,0.059999999999998097,0.0,POLYLINE,0
0.37401005651992997,0.05999999999999809,0.0,POLYLINE,0
0.3742903147824304,0.05999999999999808,0.0,POLYLINE,0
0.37451480156149125,0.05999999999999808,0.0,POLYLINE,0
0.3746882356526486,0.05999999999999807,0.0,POLYLINE,0
0.3748159442250776,0.05999999999999807,0.0,POLYLINE,0
0.3749038815407823,0.05999999999999807,0.0,POLYLINE,0
0.3749586476737835,0.05999999999999807,0.0,POLYLINE,0
0.37498750722930846,0.05999999999999807,0.0,POLYLINE,0
0.37499840806297874,0.059999999999998076,0.0,POLYLINE,0
0.3750000000000006,0.05999999999999807,0.0,POLYLINE,0
0.2949999999999992,-1.78e-17,0,POLYLINE,0
0.3750000000000006,0.05999999999999807,0.0,POLYLINE,0
0.3750000000000006,0.05999880970460375,0.0,POLYLINE,0
0.3750000000000006,0.05999065912330953,0.0,POLYLINE,0
0.3750000000000006,0.05996908075962361,0.0,POLYLINE,0
0.3750000000000006,0.059928131981512464,0.0,POLYLINE,0
0.3750000000000006,0.05986238102501535,0.0,POLYLINE,0
0.3750000000000006,0.05976689299785871,0.0,POLYLINE,0
0.3750000000000006,0.05963721588307061,0.0,POLYLINE,0
0.3750000000000006,0.05946936654259524,0.0,POLYLINE,0
0.3750000000000006,0.05925981672090732,0.0,POLYLINE,0
0.37500000000000056,0.059005479048626526,0.0,POLYLINE,0
0.37500000000000056,0.058703693046131954,0.0,POLYLINE,0
0.37500000000000056,0.058352211127176604,0.0,POLYLINE,0
0.37500000000000056,0.05794918460250176,0.0,POLYLINE,0
0.37500000000000056,0.057493149683451476,0.0,POLYLINE,0
0.3750000000000005,0.056983013485587014,0.0,POLYLINE,0
0.37500000000000056,0.05641804003230127,0.0,POLYLINE,0
0.37500000000000056,0.055797836258433244,0.0,POLYLINE,0
0.3750000000000005,0.05512233801388249,0.0,POLYLINE,0
0.3750000000000005,0.05439179606722352,0.0,POLYLINE,0
0.3750000000000005,0.0536067621093203,0.0,POLYLINE,0
0.37500000000000044,0.05276807475694064,0.0,POLYLINE,0
0.37500000000000044,0.05187684555637071,0.0,POLYLINE,0
0.37500000000000044,0.05093444498702942,0.0,POLYLINE,0
0.3750000000000004,0.049942488465082896,0.0,POLYLINE,0
0.3750000000000004,0.04890282234705891,0.0,POLYLINE,0
0.3750000000000003,0.047817509933461344,0.0,POLYLINE,0
0.3750000000000003,0.04668881747238464,0.0,POLYLINE,0
0.3750000000000003,0.0455192001631282,0.0,POLYLINE,0
0.3750000000000003,0.044311288159810884,0.0,POLYLINE,0
0.3750000000000002,0.043067872574985434,0.0,POLYLINE,0
0.3750000000000002,0.0417918914832529,0.0,POLYLINE,0
0.3750000000000001,0.04048641592487713,0.0,POLYLINE,0
0.3750000000000001,0.03915463590939917,0.0,POLYLINE,0
0.3750000000000001,0.0377998464192517,0.0,POLYLINE,0
0.375,0.03642543341337356,0.0,POLYLINE,0
0.375,0.03503485983082413,0.0,POLYLINE,0
0.375,0.03363165159439777,0.0,POLYLINE,0
0.37499999999999994,0.03221938361423828,0.0,POLYLINE,0
0.37499999999999994,0.03080166579145336,0.0,POLYLINE,0
0.37499999999999994,0.02938212902172905,0.0,POLYLINE,0
0.37499999999999983,0.02796441119894412,0.0,POLYLINE,0
0.37499999999999983,0.02655214321878461,0.0,POLYLINE,0
0.37499999999999983,0.02514893498235826,0.0,POLYLINE,0
0.3749999999999998,0.023758361399808837,0.0,POLYLINE,0
0.3749999999999997,0.022383948393930694,0.0,POLYLINE,0
0.3749999999999997,0.021029158903783245,0.0,POLYLINE,0
0.37499999999999967,0.019697378888305292,0.0,POLYLINE,0
0.37499999999999967,0.018391903329929498,0.0,POLYLINE,0
0.3749999999999996,0.017115922238196975,0.0,POLYLINE,0
0.3749999999999996,0.01587250665337151,0.0,POLYLINE,0
0.37499999999999956,0.014664594650054222,0.0,POLYLINE,0
0.3749999999999995,0.013494977340797742,0.0,POLYLINE,0
0.37499999999999956,0.012366284879721058,0.0,POLYLINE,0
0.3749999999999995,0.011280972466123515,0.0,POLYLINE,0
0.37499999999999944,0.010241306348099513,0.0,POLYLINE,0
0.37499999999999944,0.009249349826152956,0.0,POLYLINE,0
0.37499999999999944,0.008306949256811705,0.0,POLYLINE,0
0.3749999999999994,0.007415720056241706,0.0,POLYLINE,0
0.3749999999999994,0.00657703270386209,0.0,POLYLINE,0
0.37499999999999933,0.005791998745958857,0.0,POLYLINE,0
0.37499999999999933,0.005061456799299896,0.0,POLYLINE,0
0.3749999999999993,0.004385958554749131,0.0,POLYLINE,0
0.37499999999999933,0.0037657547808811476,0.0,POLYLINE,0
0.37499999999999933,0.003200781327595381,0.0,POLYLINE,0
0.3749999999999993,0.0026906451297309397,0.0,POLYLINE,0
0.3749999999999993,0.0022346102106806653,0.0,POLYLINE,0
0.3749999999999992,0.0018315836860058055,0.0,POLYLINE,0
0.3749999999999993,0.0014801017670504624,0.0,POLYLINE,0
0.3749999999999992,0.001178315764555904,0.0,POLYLINE,0
0.3749999999999992,0.0009239780922750129,0.0,POLYLINE,0
0.3749999999999993,0.0007144282705871252,0.0,POLYLINE,0
0.3749999999999993,0.0005465789301117852,0.0,POLYLINE,0
0.3749999999999992,0.000416901815323667,0.0,POLYLINE,0
0.3749999999999993,0.00032141378816707977,0.0,POLYLINE,0
0.3749999999999992,0.00025566283166994497,0.0,POLYLINE,0
0.37499999999999917,0.00021471405355882878,0.0,POLYLINE,0
0.3749999999999992,0.00019313568987278096,0.0,POLYLINE,0
0.37499999999999917,0.00018498510857867245,0.0,POLYLINE,0
0.3749999999999992,0.00018379481318436808,0.0,POLYLINE,0
0.2949999999999992,-1.78e-17,0,POLYLINE,0
0.3749999999999992,0.0001837948131843348,0.0,POLYLINE,0
0.3749999999999992,0.00018260086041792015,0.0,POLYLINE,0
0.3749999999999992,0.00017442523516510527,0.0,POLYLINE,0
0.3749999999999992,0.00015278056852147644,0.0,POLYLINE,0
0.3749999999999992,0.00011170596877053439,0.0,POLYLINE,0
0.3749999999999992,4.5752981992016794e-05,0.0,POLYLINE,0
0.3749999999999992,-5.002844732977965e-05,0.0,POLYLINE,0
0.3749999999999992,-0.00018010401569767688,0.0,POLYLINE,0
0.3749999999999992,-0.0003484690999932929,0.0,POLYLINE,0
0.3749999999999992,-0.0005586627968687202,0.0,POLYLINE,0
0.3749999999999992,-0.0008137819621382025,0.0,POLYLINE,0
0.3749999999999992,-0.001116495250169814,0.0,POLYLINE,0
0.3749999999999992,-0.001469057153277135,0.0,POLYLINE,0
0.3749999999999992,-0.0018733220411109315,0.0,POLYLINE,0
0.3749999999999992,-0.0023307582000508314,0.0,POLYLINE,0
0.3749999999999992,-0.002842461872597003,0.0,POLYLINE,0
0.3749999999999992,-0.003409171296761834,0.0,POLYLINE,0
0.3749999999999992,-0.004031280745461606,0.0,POLYLINE,0
0.3749999999999992,-0.004708854565908178,0.0,POLYLINE,0
0.3749999999999992,-0.005441641219000657,0.0,POLYLINE,0
0.3749999999999992,-0.006229087318717073,0.0,POLYLINE,0
0.3749999999999993,-0.007070351671506078,0.0,POLYLINE,0
0.3749999999999993,-0.007964319315678595,0.0,POLYLINE,0
0.3749999999999993,-0.008909615560799519,0.0,POLYLINE,0
0.3749999999999993,-0.00990462002707937,0.0,POLYLINE,0
0.3749999999999993,-0.010947480684766002,0.0,POLYLINE,0
0.3749999999999992,-0.012036127893536256,0.0,POLYLINE,0
0.3749999999999992,-0.013168288441887648,0.0,POLYLINE,0
0.3749999999999992,-0.014341499586530046,0.0,POLYLINE,0
0.3749999999999992,-0.01555312309177734,0.0,POLYLINE,0
0.3749999999999993,-0.016800359268939136,0.0,POLYLINE,0
0.3749999999999993,-0.01808026101571241,0.0,POLYLINE,0
0.3749999999999993,-0.019389747855573222,0.0,POLYLINE,0
0.3749999999999993,-0.020725619977168354,0.0,POLYLINE,0
0.3749999999999992,-0.022084572273706995,0.0,POLYLINE,0
0.3749999999999993,-0.023463208382352482,0.0,POLYLINE,0
0.3749999999999993,-0.024858054723613823,0.0,POLYLINE,0
0.3749999999999993,-0.026265574540737593,0.0,POLYLINE,0
0.3749999999999993,-0.027682181939099413,0.0,POLYLINE,0
0.37499999999999933,-0.029104255925595755,0.0,POLYLINE,0
0.37499999999999933,-0.03052815444803553,0.0,POLYLINE,0
0.37499999999999933,-0.03195022843453187,0.0,POLYLINE,0
0.37499999999999933,-0.03336683583289371,0.0,POLYLINE,0
0.37499999999999933,-0.03477435565001748,0.0,POLYLINE,0
0.37499999999999933,-0.036169201991278814,0.0,POLYLINE,0
0.37499999999999933,-0.0375478380999243,0.0,POLYLINE,0
0.37499999999999933,-0.038906790396462956,0.0,POLYLINE,0
0.3749999999999993,-0.040242662518058046,0.0,POLYLINE,0
0.37499999999999933,-0.04155214935791887,0.0,POLYLINE,0
0.37499999999999933,-0.04283205110469218,0.0,POLYLINE,0
0.3749999999999994,-0.04407928728185396,0.0,POLYLINE,0
0.37499999999999933,-0.045290910787101235,0.0,POLYLINE,0
0.3749999999999994,-0.046464121931743645,0.0,POLYLINE,0
0.37499999999999933,-0.04759628248009501,0.0,POLYLINE,0
0.3749999999999994,-0.04868492968886527,0.0,POLYLINE,0
0.37499999999999933,-0.049727790346551906,0.0,POLYLINE,0
0.3749999999999994,-0.050722794812831776,0.0,POLYLINE,0
0.3749999999999994,-0.05166809105795267,0.0,POLYLINE,0
0.3749999999999994,-0.05256205870212523,0.0,POLYLINE,0
0.37499999999999933,-0.053403323054914215,0.0,POLYLINE,0
0.3749999999999994,-0.05419076915463064,0.0,POLYLINE,0
0.3749999999999994,-0.05492355580772314,0.0,POLYLINE,0
0.3749999999999994,-0.05560112962816963,0.0,POLYLINE,0
0.3749999999999994,-0.05622323907686945,0.0,POLYLINE,0
0.3749999999999994,-0.05678994850103425,0.0,POLYLINE,0
0.3749999999999994,-0.057301652173580464,0.0,POLYLINE,0
0.37499999999999933,-0.05775908833252036,0.0,POLYLINE,0
0.3749999999999994,-0.058163353220354125,0.0,POLYLINE,0
0.3749999999999994,-0.05851591512346141,0.0,POLYLINE,0
0.3749999999999994,-0.058818628411493074,0.0,POLYLINE,0
0.3749999999999994,-0.05907374757676259,0.0,POLYLINE,0
0.37499999999999944,-0.059283941273637925,0.0,POLYLINE,0
0.3749999999999994,-0.059452306357933526,0.0,POLYLINE,0
0.3749999999999994,-0.05958238192630147,0.0,POLYLINE,0
0.3749999999999994,-0.05967816335562326,0.0,POLYLINE,0
0.3749999999999994,-0.05974411634240173,0.0,POLYLINE,0
0.3749999999999994,-0.05978519094215262,0.0,POLYLINE,0
0.3749999999999994,-0.059806835608796294,0.0,POLYLINE,0
0.3749999999999994,-0.05981501123404914,0.0,POLYLINE,0
0.3749999999999994,-0.059816205186815574,0.0,POLYLINE,0
0.2949999999999992,-1.78e-17,0,POLYLINE,0
0.3749999999999994,-0.05981620518681566,0.0,POLYLINE,0
0.3749984080629775,-0.05981620518681566,0.0,POLYLINE,0
0.37498750722930707,-0.05981620518681566,0.0,POLYLINE,0
0.37495864767378223,-0.05981620518681566,0.0,POLYLINE,0
0.37490388154078097,-0.05981620518681566,0.0,POLYLINE,0
0.3748159442250763,-0.05981620518681566,0.0,POLYLINE,0
0.3746882356526472,-0.05981620518681566,0.0,POLYLINE,0
0.37451480156149003,-0.05981620518681566,0.0,POLYLINE,0
0.37429031478242925,-0.05981620518681566,0.0,POLYLINE,0
0.3740100565199287,-0.059816205186815664,0.0,POLYLINE,0
0.37366989763290265,-0.059816205186815664,0.0,POLYLINE,0
0.3732662799155272,-0.059816205186815664,0.0,POLYLINE,0
0.37279619737805075,-0.059816205186815664,0.0,POLYLINE,0
0.37225717752760573,-0.05981620518681567,0.0,POLYLINE,0
0.3716472626490192,-0.059816205186815664,0.0,POLYLINE,0
0.37096499108562425,-0.05981620518681567,0.0,POLYLINE,0
0.3702093785200712,-0.05981620518681567,0.0,POLYLINE,0
0.3693798992551381,-0.05981620518681568,0.0,POLYLINE,0
0.3684764674945427,-0.05981620518681568,0.0,POLYLINE,0
0.36749941862375274,-0.059816205186815685,0.0,POLYLINE,0
0.36644949049079756,-0.059816205186815685,0.0,POLYLINE,0
0.3653278046870788,-0.05981620518681569,0.0,POLYLINE,0
0.3641358478281821,-0.05981620518681569,0.0,POLYLINE,0
0.3628754528346876,-0.059816205186815706,0.0,POLYLINE,0
0.36154878021298115,-0.059816205186815706,0.0,POLYLINE,0
0.36015829933606563,-0.05981620518681571,0.0,POLYLINE,0
0.35870676972437193,-0.05981620518681572,0.0,POLYLINE,0
0.3571972223265701,-0.05981620518681572,0.0,POLYLINE,0
0.35563294080038027,-0.05981620518681572,0.0,POLYLINE,0
0.35401744279338376,-0.059816205186815734,0.0,POLYLINE,0
0.3523544612238348,-0.059816205186815734,0.0,POLYLINE,0
0.35064792556147034,-0.05981620518681574,0.0,POLYLINE,0
0.3489019431083226,-0.05981620518681575,0.0,POLYLINE,0
0.3471207802795292,-0.059816205186815755,0.0,POLYLINE,0
0.34530884388414423,-0.05981620518681577,0.0,POLYLINE,0
0.34347066240595026,-0.05981620518681577,0.0,POLYLINE,0
0.3416108672842685,-0.059816205186815775,0.0,POLYLINE,0
0.3397341741947701,-0.05981620518681578,0.0,POLYLINE,0
0.3378453643302876,-0.05981620518681579,0.0,POLYLINE,0
0.3359492656816259,-0.05981620518681579,0.0,POLYLINE,0
0.33405073431837284,-0.0598162051868158,0.0,POLYLINE,0
0.3321546356697111,-0.0598162051868158,0.0,POLYLINE,0
0.3302658258052286,-0.05981620518681582,0.0,POLYLINE,0
0.3283891327157302,-0.059816205186815824,0.0,POLYLINE,0
0.32652933759404845,-0.05981620518681583,0.0,POLYLINE,0
0.3246911561158545,-0.05981620518681584,0.0,POLYLINE,0
0.3228792197204696,-0.05981620518681584,0.0,POLYLINE,0
0.32109805689167614,-0.059816205186815845,0.0,POLYLINE,0
0.31935207443852837,-0.05981620518681585,0.0,POLYLINE,0
0.31764553877616397,-0.059816205186815866,0.0,POLYLINE,0
0.31598255720661494,-0.059816205186815866,0.0,POLYLINE,0
0.3143670591996186,-0.05981620518681587,0.0,POLYLINE,0
0.3128027776734287,-0.05981620518681588,0.0,POLYLINE,0
0.31129323027562683,-0.05981620518681588,0.0,POLYLINE,0
0.30984170066393313,-0.05981620518681589,0.0,POLYLINE,0
0.30845121978701767,-0.05981620518681589,0.0,POLYLINE,0
0.3071245471653112,-0.0598162051868159,0.0,POLYLINE,0
0.3058641521718166,-0.0598162051868159,0.0,POLYLINE,0
0.3046721953129199,-0.0598162051868159,0.0,POLYLINE,0
0.30355050950920126,-0.059816205186815914,0.0,POLYLINE,0
0.302500581376246,-0.059816205186815914,0.0,POLYLINE,0
0.30152353250545605,-0.05981620518681592,0.0,POLYLINE,0
0.3006201007448607,-0.05981620518681592,0.0,POLYLINE,0
0.2997906214799276,-0.05981620518681592,0.0,POLYLINE,0
0.2990350089143745,-0.05981620518681593,0.0,POLYLINE,0
0.2983527373509795,-0.05981620518681593,0.0,POLYLINE,0
0.29774282247239303,-0.05981620518681593,0.0,POLYLINE,0
0.297203802621948,-0.059816205186815935,0.0,POLYLINE,0
0.29673372008447174,-0.05981620518681593,0.0,POLYLINE,0
0.296330102367096,-0.059816205186815935,0.0,POLYLINE,0
0.29598994348006996,-0.059816205186815935,0.0,POLYLINE,0
0.29570968521756946,-0.05981620518681594,0.0,POLYLINE,0
0.2954851984385088,-0.05981620518681594,0.0,POLYLINE,0
0.29531176434735146,-0.05981620518681594,0.0,POLYLINE,0
0.29518405577492235,-0.05981620518681594,0.0,POLYLINE,0
0.2950961184592177,-0.05981620518681594,0.0,POLYLINE,0
0.29504135232621637,-0.05981620518681594,0.0,POLYLINE,0
0.29501249277069136,-0.05981620518681594,0.0,POLYLINE,0
0.29500159193702136,-0.05981620518681595,0.0,POLYLINE,0
0.29499999999999943,-0.05981620518681594,0.0,POLYLINE,0
0.2949999999999994,-0.05981620518681594,0.0,POLYLINE,0
0.2949999999999994,-0.059815014891421624,0.0,POLYLINE,0
0.2949999999999994,-0.059806864310127404,0.0,POLYLINE,0
0.2949999999999994,-0.05978528594644148,0.0,POLYLINE,0
0.2949999999999994,-0.05974433716833034,0.0,POLYLINE,0
0.2949999999999994,-0.05967858621183322,0.0,POLYLINE,0
0.2949999999999994,-0.05958309818467657,0.0,POLYLINE,0
0.2949999999999994,-0.05945342106988847,0.0,POLYLINE,0
0.2949999999999994,-0.059285571729413095,0.0,POLYLINE,0
0.2949999999999994,-0.059076021907725165,0.0,POLYLINE,0
0.2949999999999994,-0.058821684235444364,0.0,POLYLINE,0
0.2949999999999994,-0.058519898232949785,0.0,POLYLINE,0
0.2949999999999994,-0.05816841631399442,0.0,POLYLINE,0
0.2949999999999994,-0.05776538978931956,0.0,POLYLINE,0
0.2949999999999994,-0.05730935487026926,0.0,POLYLINE,0
0.2949999999999994,-0.05679921867240477,0.0,POLYLINE,0
0.2949999999999994,-0.05623424521911901,0.0,POLYLINE,0
0.2949999999999994,-0.055614041445250964,0.0,POLYLINE,0
0.2949999999999994,-0.054938543200700185,0.0,POLYLINE,0
0.2949999999999994,-0.05420800125404119,0.0,POLYLINE,0
0.2949999999999994,-0.053422967296137935,0.0,POLYLINE,0
0.2949999999999993,-0.05258427994375826,0.0,POLYLINE,0
0.2949999999999993,-0.05169305074318829,0.0,POLYLINE,0
0.2949999999999993,-0.05075065017384696,0.0,POLYLINE,0
0.2949999999999993,-0.049758693651900394,0.0,POLYLINE,0
0.2949999999999993,-0.04871902753387638,0.0,POLYLINE,0
0.2949999999999994,-0.04763371512027878,0.0,POLYLINE,0
0.2949999999999994,-0.04650502265920203,0.0,POLYLINE,0
0.2949999999999994,-0.04533540534994555,0.0,POLYLINE,0
0.2949999999999994,-0.044127493346628195,0.0,POLYLINE,0
0.2949999999999993,-0.0428840777618027,0.0,POLYLINE,0
0.2949999999999993,-0.04160809667007012,0.0,POLYLINE,0
0.2949999999999993,-0.040302621111694296,0.0,POLYLINE,0
0.2949999999999993,-0.038970841096216284,0.0,POLYLINE,0
0.2949999999999994,-0.03761605160606877,0.0,POLYLINE,0
0.2949999999999993,-0.03624163860019057,0.0,POLYLINE,0
0.2949999999999993,-0.034851065017641104,0.0,POLYLINE,0
0.2949999999999993,-0.03344785678121469,0.0,POLYLINE,0
0.2949999999999993,-0.03203558880105514,0.0,POLYLINE,0
